type_name,schema,description,default_values,default_rule_instance,rule_type,embedding
bridge,"{'Load capacity': 'Int', 'Span length': 'Int', 'Material durability': 'string', 'Architectural design': 'string', 'Traffic flow': 'Int', 'Water clearance': 'Int', 'Vibration control': 'string', 'ruleInstanceName': 'string', 'severity': 'int'}","{'Load capacity_description': '', 'Span length_description': '', 'Material durability_description': ""Allowed answers: 'High', 'Medium', 'Low'"", 'Architectural design_description': ""Allowed answers: 'Arch', 'Beam', 'Truss', 'Cantilever', 'Tied Arch', 'Suspension'"", 'Traffic flow_description': '', 'Water clearance_description': '', 'Vibration control_description': '', 'ruleInstanceName_description': 'About what the message is and to what it relates in the DB.', 'severity_description': 'Level of importance, criticality, or risk.', 'global description': '', 'object name': 'Bridge'}","{'Load capacity': '', 'Span length': '', 'Material durability': '', 'Architectural design': '', 'Traffic flow': '', 'Water clearance': '', 'Vibration control': ''}","{'_id': '00000000-0000-0000-0000-000000000000', 'description': 'string', 'isActive': True, 'lastUpdateTime': '00/00/0000 00:00:00', 'params': {'Load capacity': '', 'Span length': '', 'Material durability': '', 'Architectural design': '', 'Traffic flow': '', 'Water clearance': '', 'Vibration control': ''}, 'ruleInstanceName': '', 'severity': '', 'ruleType': 'structured', 'ruleOwner': '', 'ruleTypeId': '53205f45-eb7f-42d6-acb4-592becd37399', 'eventDetails': [{'objectName': 'Bridge', 'objectDescription': None, 'timeWindowInMilliseconds': 0, 'useLatest': False}], 'additionalInformation': {}, 'presetId': '00000000-0000-0000-0000-000000000000'}","{'logicType': 'structured', 'structuredlogic': {'id': 'root', 'expressionType': None, 'freeText': None, 'expressionGroup': None, 'expressionOperand': 'None', 'leftStatment': None, 'rightStatment': None, 'groupType': 'And', 'expressions': [{'id': 'root.1', 'expressionType': {'leftOption': 'basic', 'rightOption': 'parameterValue'}, 'freeText': None, 'expressionGroup': None, 'expressionOperand': 'greater', 'leftStatment': [{'atomType': 'property', 'objectName': 'Bridge', 'field': 'Load capacity', 'fieldType': None, 'isInputObject': True, 'value': None, 'valueType': 'Int', 'operandType': None, 'functionType': None}], 'rightStatment': [{'atomType': 'parameterValue', 'objectName': None, 'field': None, 'fieldType': None, 'isInputObject': False, 'value': 'Load capacity', 'valueType': 'Int', 'operandType': None, 'functionType': None}], 'groupType': 'None', 'expressions': None}, {'id': 'root.2', 'expressionType': {'leftOption': 'basic', 'rightOption': 'parameterValue'}, 'freeText': None, 'expressionGroup': None, 'expressionOperand': 'greater', 'leftStatment': [{'atomType': 'property', 'objectName': 'Bridge', 'field': 'Span length', 'fieldType': None, 'isInputObject': True, 'value': None, 'valueType': 'Int', 'operandType': None, 'functionType': None}], 'rightStatment': [{'atomType': 'parameterValue', 'objectName': None, 'field': None, 'fieldType': None, 'isInputObject': False, 'value': 'Span length', 'valueType': 'Int', 'operandType': None, 'functionType': None}], 'groupType': 'None', 'expressions': None}, {'id': 'root.3', 'expressionType': {'leftOption': 'basic', 'rightOption': 'parameterValue'}, 'freeText': None, 'expressionGroup': None, 'expressionOperand': 'equal', 'leftStatment': [{'atomType': 'property', 'objectName': 'Bridge', 'field': 'Material durability', 'fieldType': None, 'isInputObject': True, 'value': None, 'valueType': 'string', 'operandType': None, 'functionType': None}], 'rightStatment': [{'atomType': 'parameterValue', 'objectName': None, 'field': None, 'fieldType': None, 'isInputObject': False, 'value': 'Material durability', 'valueType': 'string', 'operandType': None, 'functionType': None}], 'groupType': 'None', 'expressions': None}, {'id': 'root.4', 'expressionType': {'leftOption': 'basic', 'rightOption': 'parameterValue'}, 'freeText': None, 'expressionGroup': None, 'expressionOperand': 'greater', 'leftStatment': [{'atomType': 'property', 'objectName': 'Bridge', 'field': 'Architectural design', 'fieldType': None, 'isInputObject': True, 'value': None, 'valueType': 'string', 'operandType': None, 'functionType': None}], 'rightStatment': [{'atomType': 'parameterValue', 'objectName': None, 'field': None, 'fieldType': None, 'isInputObject': False, 'value': 'Architectural design', 'valueType': 'string', 'operandType': None, 'functionType': None}], 'groupType': 'None', 'expressions': None}, {'id': 'root.5', 'expressionType': {'leftOption': 'basic', 'rightOption': 'parameterValue'}, 'freeText': None, 'expressionGroup': None, 'expressionOperand': 'greater', 'leftStatment': [{'atomType': 'property', 'objectName': 'Bridge', 'field': 'Traffic flow', 'fieldType': None, 'isInputObject': True, 'value': None, 'valueType': 'Int', 'operandType': None, 'functionType': None}], 'rightStatment': [{'atomType': 'parameterValue', 'objectName': None, 'field': None, 'fieldType': None, 'isInputObject': False, 'value': 'Traffic flow', 'valueType': 'Int', 'operandType': None, 'functionType': None}], 'groupType': 'None', 'expressions': None}, {'id': 'root.6', 'expressionType': {'leftOption': 'basic', 'rightOption': 'parameterValue'}, 'freeText': None, 'expressionGroup': None, 'expressionOperand': 'greater', 'leftStatment': [{'atomType': 'property', 'objectName': 'Bridge', 'field': 'Water clearance', 'fieldType': None, 'isInputObject': True, 'value': None, 'valueType': 'Int', 'operandType': None, 'functionType': None}], 'rightStatment': [{'atomType': 'parameterValue', 'objectName': None, 'field': None, 'fieldType': None, 'isInputObject': False, 'value': 'Water clearance', 'valueType': 'Int', 'operandType': None, 'functionType': None}], 'groupType': 'None', 'expressions': None}, {'id': 'root.7', 'expressionType': {'leftOption': 'basic', 'rightOption': 'parameterValue'}, 'freeText': None, 'expressionGroup': None, 'expressionOperand': 'greaterOrEqual', 'leftStatment': [{'atomType': 'property', 'objectName': 'Bridge', 'field': 'Vibration control', 'fieldType': None, 'isInputObject': True, 'value': None, 'valueType': 'string', 'operandType': None, 'functionType': None}], 'rightStatment': [{'atomType': 'parameterValue', 'objectName': None, 'field': None, 'fieldType': None, 'isInputObject': False, 'value': 'Vibration control', 'valueType': 'string', 'operandType': None, 'functionType': None}], 'groupType': 'None', 'expressions': None}]}, 'textualLogic': None, 'children': [], 'additionalInformation': {}, 'alertDistributionType': 'regular', '_id': '53205f45-eb7f-42d6-acb4-592becd37399', 'name': 'Bridge', 'lastUpdateTime': '09/16/2024 12:28:31', 'description': '', 'parameters': [{'name': 'Load capacity', 'type': 'Int', 'defaultValue': '', 'description': '', 'displayName': '', 'repositoryName': '', 'mandatory': False, 'selectableValue': []}, {'name': 'Span length', 'type': 'Int', 'defaultValue': '', 'description': '', 'displayName': '', 'repositoryName': '', 'mandatory': False, 'selectableValue': []}, {'name': 'Material durability', 'type': 'string', 'defaultValue': '', 'description': ""Allowed answers: 'High', 'Medium', 'Low'"", 'displayName': '', 'repositoryName': '', 'mandatory': False, 'selectableValue': []}, {'name': 'Architectural design', 'type': 'string', 'defaultValue': '', 'description': ""Allowed answers: 'Arch', 'Beam', 'Truss', 'Cantilever', 'Tied Arch', 'Suspension'"", 'displayName': '', 'repositoryName': '', 'mandatory': False, 'selectableValue': []}, {'name': 'Traffic flow', 'type': 'Int', 'defaultValue': '', 'description': '', 'displayName': '', 'repositoryName': '', 'mandatory': False, 'selectableValue': []}, {'name': 'Water clearance', 'type': 'Int', 'defaultValue': '', 'description': '', 'displayName': '', 'repositoryName': '', 'mandatory': False, 'selectableValue': []}, {'name': 'Vibration control', 'type': 'string', 'defaultValue': '', 'description': '', 'displayName': '', 'repositoryName': '', 'mandatory': False, 'selectableValue': []}], 'eventDetails': [{'objectName': 'Bridge', 'objectDescription': None, 'timeWindowInMilliseconds': 0, 'useLatest': False}]}","[-0.008845709264278412, -0.6217929124832153, -0.8409067392349243, -0.7339934706687927, 1.7137513160705566, -1.0892239809036255, -0.04655285179615021, 0.16564831137657166, -0.2371636927127838, -0.38889849185943604, -0.9376396536827087, 0.5214543342590332, 0.3332883417606354, -0.6554132699966431, -0.7998975515365601, -0.662416934967041, -0.7635169625282288, -0.39951813220977783, 0.8448256850242615, -1.1099969148635864, -0.5280529260635376, 0.9680367112159729, -0.7937449812889099, -0.08255478739738464, 2.216296911239624, 1.948412299156189, -0.6364936232566833, -1.2764644622802734, -0.8438748121261597, -1.3937687873840332, -0.7812622785568237, 0.4818404018878937, -0.9645664095878601, -0.13650590181350708, -0.8324410915374756, -0.8061935305595398, 0.4894897937774658, -0.6514697074890137, 0.12412407994270325, 0.5953828692436218, 0.806470513343811, -0.9451494812965393, -0.46433258056640625, 0.49906301498413086, -0.5009427070617676, -1.1578820943832397, 1.4238994121551514, 0.7325978875160217, 1.1750688552856445, 0.7999762892723083, -0.1038113608956337, -0.14967793226242065, -0.432671457529068, -0.5378373265266418, 0.2606939673423767, -0.02633710205554962, -0.6151782870292664, -0.5943061113357544, -1.0526409149169922, 0.17206768691539764, 0.42555999755859375, 0.1430770754814148, -0.3085578978061676, 0.6819175481796265, -0.3974958658218384, -0.7673155069351196, -1.0920782089233398, -0.7523475289344788, -0.7541335821151733, -0.44603410363197327, 0.9045379161834717, 0.5909404158592224, 1.2834033966064453, 1.1182324886322021, 0.10328596085309982, -0.08134738355875015, 0.3231937885284424, 0.48824843764305115, -1.183944582939148, 0.5339468717575073, 0.30500975251197815, 1.0169696807861328, 0.7281637191772461, -1.0915517807006836, 2.8812789916992188, 0.2961028218269348, -1.1670032739639282, -0.6414936780929565, 1.543697476387024, 1.407918930053711, -0.21594902873039246, -1.1409101486206055, -0.2256307750940323, -0.06358620524406433, -0.17966768145561218, 0.19095554947853088, -0.9761425256729126, 0.4934316575527191, -0.49891623854637146, -0.6193408966064453, 0.08599017560482025, 0.5991610884666443, 0.19145910441875458, -1.091239094734192, 0.7545027732849121, 0.20739753544330597, 0.47462183237075806, -1.3736639022827148, 0.4389846920967102, -0.5578575134277344, 0.036954112350940704, 1.1084729433059692, 0.8958629369735718, -0.16918662190437317, 0.662152886390686, -0.25821903347969055, 0.8699650764465332, 0.2335193157196045, 1.3106224536895752, -0.3941532373428345, -1.2718336582183838, -0.4671766757965088, -0.6365928649902344, 0.19546309113502502, -1.121850848197937, 1.3576452732086182, 0.06041340529918671, -0.3757762908935547, 0.3510347604751587, -1.224684238433838, 0.17190629243850708, -0.5646318197250366, -0.5693826675415039, -0.18261310458183289, -0.22501462697982788, 1.7923821210861206, -0.004723448771983385, -0.8548486232757568, -0.19702187180519104, -0.2872522473335266, 0.3079981207847595, -0.7638297080993652, -1.3287029266357422, -0.8477545976638794, -0.554004967212677, -1.164245367050171, -0.2660824656486511, -1.0474103689193726, -0.8557226061820984, -1.2409369945526123, 0.40690940618515015, -0.5470638275146484, 1.3377594947814941, 1.5665329694747925, -0.5292510390281677, -0.09177146852016449, 1.6775449514389038, -0.4429272413253784, -0.30034738779067993, -0.4874522089958191, -0.8438878059387207, 0.11133645474910736, -1.2675150632858276, 0.7128788828849792, -0.07927823066711426, -1.0045907497406006, 0.3364967703819275, 0.836840033531189, 2.2547569274902344, 0.8650481700897217, 0.03752575069665909, 0.19797658920288086, 0.10361737757921219, -0.7254789471626282, 2.6928939819335938, 1.4521446228027344, -1.6590174436569214, 0.6653315424919128, 1.7027640342712402, -0.07196584343910217, 0.06703678518533707, 0.9088521003723145, 0.3309127986431122, -0.6477912068367004, -0.46897608041763306, 0.923138439655304, 0.49835914373397827, -1.2766022682189941, -0.694370448589325, 0.6643801927566528, -0.1558166891336441, 0.17097371816635132, -0.3816882073879242, -1.119093894958496, 0.5905758738517761, -0.07331503927707672, -0.3931000828742981, -0.8093381524085999, -0.052882120013237, -2.322492837905884, 0.3689345121383667, 1.2777416706085205, -0.36525973677635193, 0.1781337857246399, -0.7893885374069214, -1.5917179584503174, 0.4649462401866913, 0.19891415536403656, 0.05277825891971588, 1.2692842483520508, 0.12255637347698212, 0.5785839557647705, -0.008395187556743622, -0.2153148204088211, -0.232945054769516, -1.885097861289978, -0.7564023733139038, 0.7318770289421082, -0.6618815660476685, -0.6753962635993958, 1.1107594966888428, -0.11124833673238754, 1.4134242534637451, 0.01993546634912491, -0.5700810551643372, -0.39989912509918213, 0.003987371921539307, 1.0989162921905518, 0.32540589570999146, -1.1369045972824097, 0.7251193523406982, -1.9734586477279663, 1.6088701486587524, -0.9044791460037231, -0.28271859884262085, -0.47651225328445435, 0.4220358729362488, 0.4102167785167694, -0.8161023855209351, -0.32146936655044556, -0.018460795283317566, 0.5148881077766418, 0.7371190190315247, -0.8827041387557983, -0.3269016146659851, -0.5565621852874756, 0.020376577973365784, 0.3770032823085785, 1.288259506225586, 0.680307149887085, -0.6831638216972351, -0.3453103005886078, -0.8710437417030334, 0.09053497016429901, 0.5491202473640442, -1.0577688217163086, -0.6640939712524414, -0.32930105924606323, 0.6854457259178162, 0.6274109482765198, 0.25721505284309387, -0.4706202447414398, 0.230987548828125, 0.15334582328796387, 0.8843390941619873, -1.3552213907241821, 0.37339770793914795, 0.325671911239624, 1.3670542240142822, 0.37188583612442017, 0.613229513168335, -1.4353313446044922, -0.7725913524627686, -0.2377127707004547, -0.8802490830421448, 0.8857383131980896, -0.8079080581665039, -0.4577118754386902, -0.5422837734222412, -1.193215012550354, -0.15059468150138855, -1.2474405765533447, -0.331012487411499, -1.4581694602966309, -0.644690215587616, 1.0621463060379028, 1.0337543487548828, 0.7490884065628052, 0.7915248274803162, 1.6952706575393677, -0.13561896979808807, 0.3652404546737671, -0.14942340552806854, 1.0771833658218384, 1.8156678676605225, -0.029250122606754303, -1.126918911933899, 0.42543262243270874, 1.3594920635223389, 0.7626553773880005, -0.7539914846420288, 0.6828598976135254, 1.0246261358261108, 0.7850426435470581, 0.7823196649551392, 0.7950884699821472, -0.5789225697517395, 0.6657111048698425, 2.335535764694214, -0.25463059544563293, -0.5958095788955688, 0.029056629166007042, 0.914369523525238, -1.1890968084335327, -0.9771456718444824, 0.4288731813430786, 1.6022725105285645, 1.1502571105957031, 0.1490737944841385, -1.3168213367462158, -0.43906113505363464, -0.9569399356842041, -0.6964806318283081, -1.4111696481704712, 0.10286028683185577, 1.3172109127044678, 0.38253822922706604, 1.6168266534805298, 0.43115049600601196, -1.005030870437622, -0.5195695161819458, -0.39729705452919006, -0.9184815883636475, 0.2672913670539856, -1.127505898475647, 0.8560857772827148, -0.3220871686935425, -1.4699199199676514, 1.2897453308105469, 0.6284984350204468, 1.1642227172851562, -0.5304030776023865, 1.0130103826522827, -0.36570367217063904, -1.082496166229248, -1.0898429155349731, -0.8713891506195068, 2.0387415885925293, 0.29698237776756287, -1.0195746421813965, -0.07510687410831451, 0.29354792833328247, 0.006801176816225052, -0.06394527107477188, 0.5166570544242859, 0.6697190999984741, 1.564548134803772, 0.07994574308395386, -0.08349841833114624, 0.3944911062717438, -0.0784066915512085, 0.4565991461277008, 0.5421168804168701, 0.14493206143379211, -0.4641508460044861, 3.123305082321167, 0.5091865062713623, 2.378730058670044, -0.38111376762390137, -0.4259820878505707, -0.4632359445095062, -0.3121717572212219, -0.35135263204574585, 0.460405170917511, 0.7163345813751221, -0.28442537784576416, -0.2281576246023178, -0.11208474636077881, 0.26957249641418457, 0.4841839075088501, 0.8685553073883057, -0.2713499367237091, 1.15635347366333, -1.5281656980514526, -0.13227255642414093, -0.6652888059616089, -0.07238530367612839, 0.060928039252758026, -0.8556448817253113, 0.33197611570358276, 0.2672330141067505, -0.0942481979727745, -0.7597188353538513, -0.10851956903934479, 0.17496605217456818, 0.9603423476219177, 0.12597434222698212, 1.5347182750701904, -2.723724842071533, -0.3427236080169678, -1.0728979110717773, -0.9598392248153687, -0.5285242199897766, 1.1756840944290161, 0.6029183864593506, -0.0034866780042648315, -0.26475170254707336, -0.009820185601711273, 0.9542617201805115, 1.707438588142395, -0.19774144887924194, -1.6609981060028076, 0.7939391732215881, -1.0595667362213135, -0.34037089347839355, -0.2253403514623642, 0.6910969614982605, -0.5484693050384521, -0.21916761994361877, -1.3117600679397583, 1.5801056623458862, -0.12643487751483917, 0.6040158271789551, 0.7109379172325134, 1.6293030977249146, -0.6852577328681946, 0.6612097024917603, 0.8743429780006409, -0.6718073487281799, -0.0632418543100357, -0.40780237317085266, 0.09476307779550552, -1.665342926979065, -0.05847230181097984, -0.5378412008285522, 0.06899090856313705, 0.8341954946517944, 1.5194027423858643, -0.8599727749824524, 0.3877614140510559, -0.38175076246261597, -0.859900712966919, 0.6266982555389404, 0.713910698890686, 0.12772314250469208, 1.8688418865203857, 1.4201003313064575, -1.2313945293426514, -1.2899281978607178, 0.20575618743896484, 1.0080325603485107, -1.0788213014602661, -0.6201072931289673, 0.13802920281887054, 1.075981855392456, 0.92507404088974, -0.218770831823349, -0.06526029109954834, 0.5631102323532104, -1.4150456190109253, -0.41410690546035767, 0.15878519415855408, -2.0799622535705566, 0.8586077094078064, -0.464983731508255, 0.1240866407752037, -0.017615199089050293, 1.7520437240600586, -0.8765816688537598, 1.4580459594726562, -0.4435170888900757, -0.43145671486854553, 0.24938808381557465, -1.935559630393982, -0.29754871129989624, 1.3230043649673462, 0.20285357534885406, 1.167237639427185, -0.6189940571784973, -0.6520951986312866, -0.4730459749698639, 0.6488240361213684, -0.3717751204967499, -0.8380394577980042, -0.05912478268146515, 0.7317296862602234, -0.034456729888916016, 0.5531567335128784, 0.823820948600769, 0.30163252353668213, -1.368898630142212, -0.8447538018226624, 0.30105099081993103, 1.384821891784668, -1.931524395942688, 0.03715386986732483, -0.9155578017234802, 0.4166783094406128, -0.913751482963562, -0.4755409061908722, -0.594427764415741, 0.4228964149951935, 0.8186703324317932, 0.2816331386566162, -0.14289236068725586, 0.43010377883911133, 0.963967502117157, -1.078518033027649, 0.32288727164268494, 0.6034783124923706, 0.17535075545310974, 0.27536192536354065, 0.802706241607666, -1.4008179903030396, 2.8958699703216553, 0.2998273968696594, 1.2979060411453247, 2.460407257080078, -0.5071137547492981, 0.957800030708313, -1.1069749593734741, -1.0497791767120361, 0.35373634099960327, 1.7614039182662964, -1.8407217264175415, 1.6557281017303467, 0.21597594022750854, -0.14647816121578217, 0.6682041883468628, -1.0061824321746826, 0.09233081340789795, 0.14227432012557983, -1.0040993690490723, -0.5572354197502136, 0.47290122509002686, -0.539525032043457, 0.03766626864671707, 1.4870662689208984, 0.03166764974594116, -0.5972586870193481, -0.3791716694831848, 0.9351071715354919, -1.1434948444366455, -1.2717947959899902, 1.6722863912582397, 0.5313122272491455, 0.8053675889968872, 1.5482792854309082, -0.3319123089313507, -3.073329210281372, 0.6909494996070862, -0.5753251314163208, 1.1359330415725708, -0.21541911363601685, -0.1684587597846985, -0.759381890296936, 0.38810691237449646, 1.4629921913146973, 0.06731738150119781, -0.7077726721763611, -0.35045239329338074, -1.0036652088165283, 0.5015098452568054, 0.3201952278614044, 0.3331858515739441, -0.422416627407074, -0.49251049757003784, 0.26148727536201477, 0.72646164894104, 0.2715543806552887, 0.3749872148036957, -1.299920678138733, 0.8679096698760986, 0.6507468223571777, 0.8919318318367004, -1.269750714302063, 0.14303109049797058, -0.2175092101097107, 0.6463563442230225, -0.7889637351036072, 0.07486658543348312, -0.5128884315490723, 1.2210477590560913, -0.28004002571105957, 0.17049993574619293, -1.1347260475158691, 0.2975245416164398, 0.89442378282547, -1.234627366065979, 1.1693940162658691, -0.28530770540237427, 0.1708374321460724, 0.618310272693634, 0.4409809708595276, -0.8969451785087585, 1.9860947132110596, 0.07900253683328629, -6.608808994293213, 0.3236446678638458, 0.4688657224178314, 0.8464704155921936, 0.25394558906555176, 0.6300032138824463, -0.23138800263404846, 1.336386799812317, 0.4868479371070862, -0.5640117526054382, -1.256487250328064, -0.8574598431587219, 1.0050848722457886, -0.16401004791259766, -1.1648743152618408, 0.5708951950073242, -0.37365373969078064, -1.0702064037322998, -0.6260986924171448, 1.0684547424316406, -0.32277607917785645, -1.232936978340149, -1.1881859302520752, -0.9483566284179688, -0.6252153515815735, 2.056450605392456, -0.6433079242706299, 1.9491827487945557, -1.1383742094039917, 0.7127496004104614, -0.01810525357723236, -0.27332255244255066, -0.322299063205719, -0.6068456172943115, 0.4028918445110321, -1.5657497644424438, -0.9566807746887207, -0.8507251143455505, 0.6667501926422119, -0.2994028925895691, 0.4847748577594757, 0.6738113760948181, 1.0430071353912354, 2.657447338104248, 0.2136693298816681, -1.0918612480163574, -0.16481158137321472, 1.0523303747177124, -0.807570219039917, -0.029613107442855835, -0.6331881284713745, -0.19322794675827026, 0.9895185828208923, 1.6355693340301514, 1.1554518938064575, 0.06872886419296265, -0.12782195210456848, -0.10054250061511993, -1.4548962116241455, -0.3600388169288635, 0.5624377131462097, -0.6461843848228455, 2.046316623687744, -0.51913982629776, -0.07237249612808228, 0.5849957466125488, -0.7602359056472778, 0.5685659050941467, 0.2234448790550232, 0.8371905088424683, 0.419322669506073, -1.624126672744751, -0.9012246131896973, -0.611920177936554, 0.5389699935913086, -0.14561177790164948, 1.1716638803482056, 0.19168004393577576, -1.0219122171401978, 0.6927583813667297, 1.1308863162994385, -1.269860029220581, 0.02492976002395153, 1.8857866525650024, -0.03793742135167122, 0.25283747911453247, -0.5181313753128052, -0.12023530155420303, -1.6676963567733765, -0.0016430169343948364, -0.3375402092933655, 0.9662274718284607, 0.32960236072540283, 0.5227868556976318, -0.029926210641860962, 0.3570389747619629, -0.4920022189617157, -1.709666132926941, 0.767156183719635, -0.28440061211586, 1.4626246690750122, -0.10449231415987015, 0.22526448965072632, 0.3511079251766205, 1.3004999160766602, -0.10716097056865692, 0.45677775144577026, -2.408050537109375, 0.10736928880214691, -0.26241737604141235, 0.4818795919418335, -0.13662387430667877, -0.8577923774719238, 0.3800366520881653, 0.534127950668335, -1.6705373525619507, -0.45866143703460693, 0.32644304633140564, 0.20439353585243225, -0.140114888548851, -0.9076666831970215, 0.6065195202827454, 0.6345277428627014, -1.1142436265945435, 0.3173210918903351, -0.23757335543632507, -1.3982748985290527, 0.38966086506843567, -0.9761711955070496, -0.5413603782653809, -0.21890801191329956, -0.9589002728462219, 0.32401517033576965, -1.437623381614685, 0.320696622133255, -0.7777081727981567, 0.8374713659286499, -1.34326171875, 0.9552187323570251, 1.3403732776641846, -0.4130212664604187, -0.5368473529815674, 1.4220865964889526, -0.16080446541309357, 0.6888254284858704, 1.0311201810836792, -0.13628584146499634, -0.21749572455883026, -0.3068639934062958, -2.210463762283325, 0.15922273695468903, 1.200538158416748, -1.246051549911499, -1.9677213430404663, 0.07787579298019409, 0.2721599042415619, 0.4879992604255676, -1.200384497642517, 1.6868082284927368, 0.30545392632484436, 1.340567946434021, 2.137753963470459, -0.4869499206542969, -0.060221292078495026, -2.0760481357574463, -0.7090624570846558, 0.3579104542732239, 0.6279787421226501, 0.5447835326194763, 0.05331229418516159, -0.22506633400917053]"
